D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_SEXOC2_0;INDICATOR;OBS_VALUE;FREQ
2008;C01;01;01;Nulidades;;A
2008;C01;01;06;Nulidades;20.03268282;A
2008;C01;06;00;Nulidades;;A
2008;C01;06;06;Nulidades;;A
2008;04;00;00;Nulidades;1.82545068;A
2008;04;00;06;Nulidades;1.82545068;A
2008;04;01;00;Nulidades;1.82545068;A
2008;04;01;06;Nulidades;1.82545068;A
2008;11;00;00;Nulidades;1.0;A
2008;11;00;01;Nulidades;;A
2008;11;00;06;Nulidades;1.0;A
2008;11;01;00;Nulidades;1.0;A
2008;11;01;01;Nulidades;;A
2008;11;01;06;Nulidades;1.0;A
2008;11;06;00;Nulidades;;A
2008;11;06;06;Nulidades;;A
2008;14;00;00;Nulidades;1.0;A
2008;14;00;06;Nulidades;1.0;A
2008;14;01;00;Nulidades;1.0;A
2008;14;01;06;Nulidades;1.0;A
2008;18;00;00;Nulidades;;A
2008;18;00;06;Nulidades;;A
2008;18;01;00;Nulidades;;A
2008;18;01;06;Nulidades;;A
2008;21;00;00;Nulidades;2.73817602;A
2008;21;00;06;Nulidades;2.73817602;A
2008;21;01;00;Nulidades;2.73817602;A
2008;21;01;06;Nulidades;2.73817602;A
2008;23;00;00;Nulidades;;A
2008;23;00;06;Nulidades;;A
2008;23;01;00;Nulidades;;A
2008;23;01;06;Nulidades;;A
2008;23;06;00;Nulidades;;A
2008;23;06;06;Nulidades;;A
2008;29;00;00;Nulidades;3.21090136;A
2008;29;00;01;Nulidades;;A
2008;29;00;06;Nulidades;3.21090136;A
2008;29;01;00;Nulidades;3.21090136;A
2008;29;01;01;Nulidades;;A
2008;29;01;06;Nulidades;3.21090136;A
2008;29;06;00;Nulidades;;A
2008;29;06;06;Nulidades;;A
2008;41;00;00;Nulidades;10.25815476;A
2008;41;00;06;Nulidades;10.25815476;A
2008;41;01;00;Nulidades;10.25815476;A
2008;41;01;06;Nulidades;10.25815476;A
2007;C01;00;00;Nulidades;23.25;A
2007;C01;00;01;Nulidades;;A
2007;C01;00;06;Nulidades;23.25;A
2007;C01;01;00;Nulidades;23.25;A
2007;C01;01;01;Nulidades;;A
2007;C01;01;06;Nulidades;23.25;A
2007;C01;06;00;Nulidades;;A
2007;C01;06;06;Nulidades;;A
2007;04;00;00;Nulidades;1.9;A
2007;04;00;06;Nulidades;1.9;A
2007;04;01;00;Nulidades;1.9;A
2007;04;01;06;Nulidades;1.9;A
2007;11;00;00;Nulidades;1.0;A
2007;11;00;01;Nulidades;;A
2007;11;00;06;Nulidades;1.0;A
2007;11;01;00;Nulidades;1.0;A
2007;11;01;01;Nulidades;;A
2007;11;01;06;Nulidades;1.0;A
2007;14;00;00;Nulidades;3.8;A
2007;14;00;06;Nulidades;3.8;A
2007;14;01;00;Nulidades;3.8;A
2007;14;01;06;Nulidades;3.8;A
2007;18;00;00;Nulidades;5.7;A
2007;18;00;06;Nulidades;5.7;A
2007;18;01;00;Nulidades;5.7;A
2007;18;01;06;Nulidades;5.7;A
2007;21;00;00;Nulidades;2.85;A
2007;21;00;06;Nulidades;2.85;A
2007;21;01;00;Nulidades;2.85;A
2007;21;01;06;Nulidades;2.85;A
2007;23;00;00;Nulidades;;A
2007;23;00;06;Nulidades;;A
2007;23;01;00;Nulidades;;A
2007;23;01;06;Nulidades;;A
2007;29;00;00;Nulidades;5.0;A
2007;29;00;01;Nulidades;;A
2007;29;00;06;Nulidades;5.0;A
2007;29;01;00;Nulidades;5.0;A
2007;29;01;01;Nulidades;;A
2007;29;01;06;Nulidades;5.0;A
2007;29;06;00;Nulidades;;A
2007;29;06;06;Nulidades;;A
2007;41;00;00;Nulidades;3.0;A
2007;41;00;01;Nulidades;;A
2007;41;00;06;Nulidades;3.0;A
2007;41;01;00;Nulidades;3.0;A
2007;41;01;01;Nulidades;;A
2007;41;01;06;Nulidades;3.0;A
2006;C01;00;00;Nulidades;36.42;A
2006;C01;00;06;Nulidades;36.42;A
2006;C01;01;00;Nulidades;36.42;A
2006;C01;01;06;Nulidades;36.42;A
2006;04;00;00;Nulidades;1.0;A
2006;04;00;06;Nulidades;1.0;A
2006;04;01;00;Nulidades;1.0;A
2006;04;01;06;Nulidades;1.0;A
2006;11;00;00;Nulidades;7.44;A
2006;11;00;06;Nulidades;7.44;A
2006;11;01;00;Nulidades;7.44;A
2006;11;01;06;Nulidades;7.44;A
2006;14;00;00;Nulidades;8.37;A
2006;14;00;06;Nulidades;8.37;A
2006;14;01;00;Nulidades;8.37;A
2006;14;01;06;Nulidades;8.37;A
2006;18;00;00;Nulidades;1.8;A
2006;18;00;06;Nulidades;1.8;A
2006;18;01;00;Nulidades;1.8;A
2006;18;01;06;Nulidades;1.8;A
2006;21;00;00;Nulidades;1.0;A
2006;21;00;06;Nulidades;1.0;A
2006;21;01;00;Nulidades;1.0;A
2006;21;01;06;Nulidades;1.0;A
2006;23;00;00;Nulidades;1.0;A
2006;23;00;06;Nulidades;1.0;A
2006;23;01;00;Nulidades;1.0;A
2006;23;01;06;Nulidades;1.0;A
2006;29;00;00;Nulidades;8.37;A
2006;29;00;06;Nulidades;8.37;A
2006;29;01;00;Nulidades;8.37;A
2006;29;01;06;Nulidades;8.37;A
2006;41;00;00;Nulidades;7.44;A
2006;41;00;06;Nulidades;7.44;A
2006;41;01;00;Nulidades;7.44;A
2006;41;01;06;Nulidades;7.44;A
2005;C01;00;00;Nulidades;37.00000001;A
2005;C01;00;06;Nulidades;37.00000001;A
2005;C01;01;00;Nulidades;37.00000001;A
2005;C01;01;06;Nulidades;37.00000001;A
2005;04;00;00;Nulidades;7.0;A
2005;04;00;06;Nulidades;7.0;A
2005;04;01;00;Nulidades;7.0;A
2005;04;01;06;Nulidades;7.0;A
2005;11;00;00;Nulidades;3.0;A
2005;11;00;06;Nulidades;3.0;A
2005;11;01;00;Nulidades;3.0;A
2005;11;01;06;Nulidades;3.0;A
2005;14;00;00;Nulidades;3.0;A
2005;14;00;06;Nulidades;3.0;A
2005;14;01;00;Nulidades;3.0;A
2005;14;01;06;Nulidades;3.0;A
2005;18;00;00;Nulidades;1.0;A
2005;18;00;06;Nulidades;1.0;A
2005;18;01;00;Nulidades;1.0;A
2005;18;01;06;Nulidades;1.0;A
2005;21;00;00;Nulidades;1.0;A
2005;21;00;06;Nulidades;1.0;A
2005;21;01;00;Nulidades;1.0;A
2005;21;01;06;Nulidades;1.0;A
2005;23;00;00;Nulidades;1.0;A
2005;23;00;06;Nulidades;1.0;A
2005;23;01;00;Nulidades;1.0;A
2005;23;01;06;Nulidades;1.0;A
2005;29;00;00;Nulidades;13.00000001;A
2005;29;00;06;Nulidades;13.00000001;A
2005;29;01;00;Nulidades;13.00000001;A
2005;29;01;06;Nulidades;13.00000001;A
2005;41;00;00;Nulidades;8.0;A
2005;41;00;06;Nulidades;8.0;A
2005;41;01;00;Nulidades;8.0;A
2005;41;01;06;Nulidades;8.0;A
2004;C01;00;00;Nulidades;33.000001;A
2004;C01;00;06;Nulidades;33.000001;A
2004;C01;01;00;Nulidades;33.000001;A
2004;C01;01;06;Nulidades;33.000001;A
2004;04;00;00;Nulidades;1.0;A
2004;04;00;06;Nulidades;1.0;A
2004;04;01;00;Nulidades;1.0;A
2004;04;01;06;Nulidades;1.0;A
2004;11;00;00;Nulidades;6.0;A
2004;11;00;06;Nulidades;6.0;A
2004;11;01;00;Nulidades;6.0;A
2004;11;01;06;Nulidades;6.0;A
2004;14;00;00;Nulidades;2.0;A
2004;14;00;06;Nulidades;2.0;A
2004;14;01;00;Nulidades;2.0;A
2004;14;01;06;Nulidades;2.0;A
2004;18;00;00;Nulidades;4.0;A
2004;18;00;06;Nulidades;4.0;A
2004;18;01;00;Nulidades;4.0;A
2004;18;01;06;Nulidades;4.0;A
2004;21;00;00;Nulidades;;A
2004;21;00;06;Nulidades;;A
2004;21;01;00;Nulidades;;A
2004;21;01;06;Nulidades;;A
2004;23;00;00;Nulidades;2.0;A
2004;23;00;06;Nulidades;2.0;A
2004;23;01;00;Nulidades;2.0;A
2004;23;01;06;Nulidades;2.0;A
2004;29;00;00;Nulidades;7.0;A
2004;29;00;06;Nulidades;7.0;A
2004;29;01;00;Nulidades;7.0;A
2004;29;01;06;Nulidades;7.0;A
2004;41;00;00;Nulidades;11.000001;A
2004;41;00;06;Nulidades;11.000001;A
2004;41;01;00;Nulidades;11.000001;A
2004;41;01;06;Nulidades;11.000001;A
2003;C01;00;00;Nulidades;43.0;A
2003;C01;00;06;Nulidades;43.0;A
2003;C01;01;00;Nulidades;43.0;A
2003;C01;01;06;Nulidades;43.0;A
2003;04;00;00;Nulidades;6.0;A
2003;04;00;06;Nulidades;6.0;A
2003;04;01;00;Nulidades;6.0;A
2003;04;01;06;Nulidades;6.0;A
2003;11;00;00;Nulidades;6.0;A
2003;11;00;06;Nulidades;6.0;A
2003;11;01;00;Nulidades;6.0;A
2003;11;01;06;Nulidades;6.0;A
2003;14;00;00;Nulidades;5.0;A
2003;14;00;06;Nulidades;5.0;A
2003;14;01;00;Nulidades;5.0;A
2003;14;01;06;Nulidades;5.0;A
2003;18;00;00;Nulidades;2.0;A
2003;18;00;06;Nulidades;2.0;A
2003;18;01;00;Nulidades;2.0;A
2003;18;01;06;Nulidades;2.0;A
2003;21;00;00;Nulidades;2.0;A
2003;21;00;06;Nulidades;2.0;A
2003;21;01;00;Nulidades;2.0;A
2003;21;01;06;Nulidades;2.0;A
2003;23;00;00;Nulidades;0.0;A
2003;23;00;06;Nulidades;0.0;A
2003;23;01;00;Nulidades;0.0;A
2003;23;01;06;Nulidades;0.0;A
2003;29;00;00;Nulidades;16.0;A
2003;29;00;06;Nulidades;16.0;A
2003;29;01;00;Nulidades;16.0;A
2003;29;01;06;Nulidades;16.0;A
2003;41;00;00;Nulidades;6.0;A
2003;41;00;06;Nulidades;6.0;A
2003;41;01;00;Nulidades;6.0;A
2003;41;01;06;Nulidades;6.0;A
2002;C01;00;00;Nulidades;29.0;A
2002;C01;00;06;Nulidades;29.0;A
2002;C01;01;00;Nulidades;29.0;A
2002;C01;01;06;Nulidades;29.0;A
2002;04;00;00;Nulidades;3.0;A
2002;04;00;06;Nulidades;3.0;A
2002;04;01;00;Nulidades;3.0;A
2002;04;01;06;Nulidades;3.0;A
2002;11;00;00;Nulidades;5.0;A
2002;11;00;06;Nulidades;5.0;A
2002;11;01;00;Nulidades;5.0;A
2002;11;01;06;Nulidades;5.0;A
2002;14;00;00;Nulidades;2.0;A
2002;14;00;06;Nulidades;2.0;A
2002;14;01;00;Nulidades;2.0;A
2002;14;01;06;Nulidades;2.0;A
2002;18;00;00;Nulidades;1.0;A
2002;18;00;06;Nulidades;1.0;A
2002;18;01;00;Nulidades;1.0;A
2002;18;01;06;Nulidades;1.0;A
2002;21;00;00;Nulidades;;A
2002;21;00;06;Nulidades;;A
2002;21;01;00;Nulidades;;A
2002;21;01;06;Nulidades;;A
2002;23;00;00;Nulidades;1.0;A
2002;23;00;06;Nulidades;1.0;A
2002;23;01;00;Nulidades;1.0;A
2002;23;01;06;Nulidades;1.0;A
2002;29;00;00;Nulidades;11.0;A
2002;29;00;06;Nulidades;11.0;A
2002;29;01;00;Nulidades;11.0;A
2002;29;01;06;Nulidades;11.0;A
2002;41;00;00;Nulidades;6.0;A
2002;41;00;06;Nulidades;6.0;A
2002;41;01;00;Nulidades;6.0;A
2002;41;01;06;Nulidades;6.0;A
2001;C01;00;00;Nulidades;18.0;A
2001;C01;00;06;Nulidades;18.0;A
2001;C01;01;00;Nulidades;18.0;A
2001;C01;01;06;Nulidades;18.0;A
2001;04;00;00;Nulidades;3.0;A
2001;04;00;06;Nulidades;3.0;A
2001;04;01;00;Nulidades;3.0;A
2001;04;01;06;Nulidades;3.0;A
2001;11;00;00;Nulidades;4.0;A
2001;11;00;06;Nulidades;4.0;A
2001;11;01;00;Nulidades;4.0;A
2001;11;01;06;Nulidades;4.0;A
2001;14;00;00;Nulidades;4.0;A
2001;14;00;06;Nulidades;4.0;A
2001;14;01;00;Nulidades;4.0;A
2001;14;01;06;Nulidades;4.0;A
2001;18;00;00;Nulidades;4.0;A
2001;18;00;06;Nulidades;4.0;A
2001;18;01;00;Nulidades;4.0;A
2001;18;01;06;Nulidades;4.0;A
2001;21;00;00;Nulidades;;A
2001;21;00;06;Nulidades;;A
2001;21;01;00;Nulidades;;A
2001;21;01;06;Nulidades;;A
2001;23;00;00;Nulidades;;A
2001;23;00;06;Nulidades;;A
2001;23;01;00;Nulidades;;A
2001;23;01;06;Nulidades;;A
2001;29;00;00;Nulidades;2.0;A
2001;29;00;06;Nulidades;2.0;A
2001;29;01;00;Nulidades;2.0;A
2001;29;01;06;Nulidades;2.0;A
2001;41;00;00;Nulidades;1.0;A
2001;41;00;06;Nulidades;1.0;A
2001;41;01;00;Nulidades;1.0;A
2001;41;01;06;Nulidades;1.0;A
2000;C01;00;00;Nulidades;20.0;A
2000;C01;00;06;Nulidades;20.0;A
2000;C01;01;00;Nulidades;20.0;A
2000;C01;01;06;Nulidades;20.0;A
2000;04;00;00;Nulidades;;A
2000;04;00;06;Nulidades;;A
2000;04;01;00;Nulidades;;A
2000;04;01;06;Nulidades;;A
2000;11;00;00;Nulidades;2.0;A
2000;11;00;06;Nulidades;2.0;A
2000;11;01;00;Nulidades;2.0;A
2000;11;01;06;Nulidades;2.0;A
2000;14;00;00;Nulidades;;A
2000;14;00;06;Nulidades;;A
2000;14;01;00;Nulidades;;A
2000;14;01;06;Nulidades;;A
2000;18;00;00;Nulidades;5.0;A
2000;18;00;06;Nulidades;5.0;A
2000;18;01;00;Nulidades;5.0;A
2000;18;01;06;Nulidades;5.0;A
2000;21;00;00;Nulidades;;A
2000;21;00;06;Nulidades;;A
2000;21;01;00;Nulidades;;A
2000;21;01;06;Nulidades;;A
2000;23;00;00;Nulidades;2.0;A
2000;23;00;06;Nulidades;2.0;A
2000;23;01;00;Nulidades;2.0;A
2000;23;01;06;Nulidades;2.0;A
2000;29;00;00;Nulidades;6.0;A
2000;29;00;06;Nulidades;6.0;A
2000;29;01;00;Nulidades;6.0;A
2000;29;01;06;Nulidades;6.0;A
2000;41;00;00;Nulidades;5.0;A
2000;41;00;06;Nulidades;5.0;A
2000;41;01;00;Nulidades;5.0;A
2000;41;01;06;Nulidades;5.0;A
1999;C01;00;00;Nulidades;16.0;A
1999;C01;00;06;Nulidades;16.0;A
1999;C01;01;00;Nulidades;16.0;A
1999;C01;01;06;Nulidades;16.0;A
1999;04;00;00;Nulidades;;A
1999;04;00;06;Nulidades;;A
1999;04;01;00;Nulidades;;A
1999;04;01;06;Nulidades;;A
1999;11;00;00;Nulidades;2.0;A
1999;11;00;06;Nulidades;2.0;A
1999;11;01;00;Nulidades;2.0;A
1999;11;01;06;Nulidades;2.0;A
1999;14;00;00;Nulidades;1.0;A
1999;14;00;06;Nulidades;1.0;A
1999;14;01;00;Nulidades;1.0;A
1999;14;01;06;Nulidades;1.0;A
1999;18;00;00;Nulidades;1.0;A
1999;18;00;06;Nulidades;1.0;A
1999;18;01;00;Nulidades;1.0;A
1999;18;01;06;Nulidades;1.0;A
1999;21;00;00;Nulidades;1.0;A
1999;21;00;06;Nulidades;1.0;A
1999;21;01;00;Nulidades;1.0;A
1999;21;01;06;Nulidades;1.0;A
1999;23;00;00;Nulidades;2.0;A
1999;23;00;06;Nulidades;2.0;A
1999;23;01;00;Nulidades;2.0;A
1999;23;01;06;Nulidades;2.0;A
1999;29;00;00;Nulidades;2.0;A
1999;29;00;06;Nulidades;2.0;A
1999;29;01;00;Nulidades;2.0;A
1999;29;01;06;Nulidades;2.0;A
1999;41;00;00;Nulidades;7.0;A
1999;41;00;06;Nulidades;7.0;A
1999;41;01;00;Nulidades;7.0;A
1999;41;01;06;Nulidades;7.0;A
1998;C01;00;00;Nulidades;18.0;A
1998;C01;00;06;Nulidades;18.0;A
1998;C01;01;00;Nulidades;18.0;A
1998;C01;01;06;Nulidades;18.0;A
1998;04;00;00;Nulidades;;A
1998;04;00;06;Nulidades;;A
1998;04;01;00;Nulidades;;A
1998;04;01;06;Nulidades;;A
1998;11;00;00;Nulidades;1.0;A
1998;11;00;06;Nulidades;1.0;A
1998;11;01;00;Nulidades;1.0;A
1998;11;01;06;Nulidades;1.0;A
1998;14;00;00;Nulidades;;A
1998;14;00;06;Nulidades;;A
1998;14;01;00;Nulidades;;A
1998;14;01;06;Nulidades;;A
1998;18;00;00;Nulidades;3.0;A
1998;18;00;06;Nulidades;3.0;A
1998;18;01;00;Nulidades;3.0;A
1998;18;01;06;Nulidades;3.0;A
1998;21;00;00;Nulidades;1.0;A
1998;21;00;06;Nulidades;1.0;A
1998;21;01;00;Nulidades;1.0;A
1998;21;01;06;Nulidades;1.0;A
1998;23;00;00;Nulidades;1.0;A
1998;23;00;06;Nulidades;1.0;A
1998;23;01;00;Nulidades;1.0;A
1998;23;01;06;Nulidades;1.0;A
1998;29;00;00;Nulidades;5.0;A
1998;29;00;06;Nulidades;5.0;A
1998;29;01;00;Nulidades;5.0;A
1998;29;01;06;Nulidades;5.0;A
1998;41;00;00;Nulidades;7.0;A
1998;41;00;06;Nulidades;7.0;A
1998;41;01;00;Nulidades;7.0;A
1998;41;01;06;Nulidades;7.0;A
